time_stamp,node,light,sound,temp,smoke,corrected_smoke,label
23:01:40,14,1000,486,602,2,702,fire_dying
23:01:41,14,1001,440,602,3,703,fire_dying
23:01:42,14,1000,497,601,,,fire_dying
23:01:43,14,1001,520,601,5,705,fire_dying
23:01:44,14,1000,500,600,4,704,fire_dying
23:01:45,14,1001,491,600,1,701,fire_dying
23:01:46,14,1001,504,600,4,704,fire_dying
23:01:47,14,1001,499,599,3,703,fire_dying
23:01:48,14,1001,479,599,4,704,fire_dying
23:01:49,14,1000,502,598,3,703,fire_dying
23:01:50,14,1001,495,598,2,702,fire_dying
23:01:51,14,1001,491,598,1,701,fire_dying
23:01:52,14,1001,540,598,2,702,fire_dying
23:01:53,14,1000,485,598,1,701,fire_dying
23:01:54,14,1000,527,598,2,702,fire_dying
23:01:55,14,1000,526,598,,,fire_dying
23:01:56,14,1000,497,598,1,701,fire_dying
23:01:57,14,1001,487,597,1,701,fire_dying
23:01:58,14,1000,485,597,1,701,fire_dying
23:01:59,14,1001,483,597,2,702,fire_dying
23:02:00,14,1000,488,596,1,701,fire_dying
23:02:01,14,1001,502,596,1,701,fire_dying
23:02:02,14,1000,472,595,1,701,fire_dying
23:02:03,14,1000,577,594,,,fire_dying
23:02:04,14,1001,502,594,1,701,fire_dying
23:02:05,14,1001,446,594,1,701,fire_dying
23:02:06,14,1000,522,593,1,701,fire_dying
23:02:07,14,1001,496,593,1,701,fire_dying
23:02:08,14,1000,494,593,1,701,fire_dying
23:02:09,14,1001,488,593,1,701,fire_dying
23:02:10,14,1000,494,593,1,701,fire_dying
23:02:11,14,1001,513,593,1,701,fire_dying
23:02:12,14,1000,470,592,,,fire_dying
23:02:13,14,1001,483,592,1,701,fire_dying
23:02:14,14,1001,483,593,1,701,fire_dying
23:02:15,14,1001,468,592,,,fire_dying
23:02:16,14,1000,496,591,,,fire_dying
23:02:17,14,1000,499,590,1,701,fire_dying
23:02:18,14,1001,500,590,1,701,fire_dying
23:02:19,14,1001,493,589,,,fire_dying
23:02:20,14,1000,511,589,1,701,fire_dying
23:02:21,14,1001,506,589,2,702,fire_dying
23:02:22,14,1000,488,588,1,701,fire_dying
23:02:23,14,1001,490,589,1,701,fire_dying
23:02:24,14,1001,505,588,,,fire_dying
23:02:25,14,1001,508,588,,,fire_dying
23:02:26,14,1001,492,588,1,701,fire_dying
23:02:27,14,1000,487,588,1,701,fire_dying
23:02:28,14,1001,472,588,1,701,fire_dying
23:02:29,14,1001,488,588,2,702,fire_dying
23:02:30,14,1000,479,587,1,701,fire_dying
23:02:31,14,1000,492,587,1,701,fire_dying
23:02:32,14,1000,491,587,,,fire_dying
23:02:33,14,1001,480,587,2,702,fire_dying
23:02:34,14,1001,483,586,2,702,fire_dying
23:02:35,14,1000,494,585,1,701,fire_dying
23:02:36,14,1001,505,585,,,fire_dying
23:02:37,14,1001,493,584,1,701,fire_dying
23:02:38,14,1000,496,584,,,fire_dying
23:02:39,14,1001,497,584,1,701,fire_dying
23:02:40,14,1001,494,584,1,701,fire_dying
23:02:41,14,1000,486,584,,,fire_dying
23:02:42,14,1001,492,584,,,fire_dying
23:02:43,14,1001,500,583,,,fire_dying
23:02:44,14,1000,500,584,1,701,fire_dying
23:02:45,14,1000,480,584,1,701,fire_dying
23:02:46,14,1001,475,583,,,fire_dying
23:02:47,14,1001,489,583,1,701,fire_dying
23:02:48,14,1001,497,583,,,fire_dying
23:02:49,14,1001,488,583,,,fire_dying
23:02:50,14,1000,505,583,,,fire_dying
23:02:51,14,1001,500,583,1,701,fire_dying
23:02:52,14,1001,480,582,2,702,fire_dying
23:02:53,14,1001,496,582,2,702,fire_dying
23:02:54,14,1000,494,582,,,fire_dying
23:02:55,14,1001,487,582,,,fire_dying
23:02:56,14,1001,489,582,1,701,fire_dying
23:02:57,14,1000,490,582,,,fire_dying
23:02:58,14,1001,497,581,1,701,fire_dying
23:02:59,14,1000,492,581,1,701,fire_dying
23:03:00,14,1001,498,581,,,fire_dying
23:03:01,14,1001,487,581,1,701,fire_dying
23:03:02,14,1001,463,581,1,701,fire_dying
23:03:03,14,1001,495,581,1,701,fire_dying
23:03:04,14,1001,492,581,1,701,fire_dying
23:03:05,14,1001,495,580,,,fire_dying
23:03:06,14,1001,492,579,,,fire_dying
23:03:07,14,1001,504,579,,,fire_dying
23:03:08,14,1001,497,578,1,701,fire_dying
23:03:09,14,1001,494,578,1,701,fire_dying
23:03:10,14,1000,496,577,,,fire_dying
23:03:11,14,1000,497,577,1,701,fire_dying
23:03:12,14,1001,492,577,,,fire_dying
23:03:13,14,1001,491,575,1,701,fire_dying
23:03:14,14,1001,489,575,1,701,fire_dying
23:03:15,14,1001,492,575,1,701,fire_dying
23:03:16,14,1001,501,575,2,702,fire_dying
23:03:17,14,1000,494,575,,,fire_dying
23:03:18,14,1000,490,574,,,fire_dying
23:03:19,14,1000,488,574,1,701,fire_dying
23:03:20,14,1001,496,575,1,701,fire_dying
23:03:21,14,1001,493,574,,,fire_dying
23:03:22,14,1001,509,574,2,702,fire_dying
23:03:23,14,1001,498,574,,,fire_dying
23:03:24,14,1000,499,574,1,701,fire_dying
23:03:25,14,1001,494,574,1,701,fire_dying
23:03:26,14,1001,499,574,,,fire_dying
23:03:27,14,1001,501,574,,,fire_dying
23:03:28,14,1001,493,574,2,702,fire_dying
23:03:29,14,1001,498,574,1,701,fire_dying
23:03:30,14,1000,498,574,1,701,fire_dying
23:03:31,14,1000,489,574,2,702,fire_dying
23:03:32,14,1000,497,574,1,701,fire_dying
23:03:33,14,1001,493,574,,,fire_dying
23:03:34,14,1001,496,574,,,fire_dying
23:03:35,14,1001,502,575,2,702,fire_dying
23:03:36,14,1001,492,575,,,fire_dying
23:03:37,14,1001,492,575,,,fire_dying
23:03:38,14,1001,493,575,1,701,fire_dying
23:03:39,14,1001,497,575,2,702,fire_dying
23:03:40,14,1000,493,575,1,701,fire_dying
23:03:41,14,1001,491,575,,,fire_dying
23:03:42,14,1001,492,575,1,701,fire_dying
23:03:43,14,1001,495,575,,,fire_dying
23:03:44,14,1001,487,575,,,fire_dying
23:03:45,14,1001,489,575,,,fire_dying
23:03:46,14,1001,490,575,2,702,fire_dying
23:03:47,14,1001,491,574,1,701,fire_dying
23:03:48,14,1001,493,574,,,fire_dying
23:03:49,14,1001,492,574,1,701,fire_dying
23:03:50,14,1000,488,574,1,701,fire_dying
23:03:51,14,1001,485,574,1,701,fire_dying
23:03:52,14,1001,501,573,2,702,fire_dying
23:03:53,14,1000,487,573,1,701,fire_dying
23:03:54,14,1000,502,573,,,fire_dying
23:03:55,14,1000,489,573,,,fire_dying
23:03:56,14,1001,494,573,1,701,fire_dying
23:03:57,14,1000,501,573,2,702,fire_dying
23:03:58,14,1001,500,573,2,702,fire_dying
23:03:59,14,1001,494,573,2,702,fire_dying
23:04:00,14,1001,495,572,,,fire_dying
23:04:01,14,1001,499,572,1,701,fire_dying
23:04:02,14,1001,498,573,,,fire_dying
23:04:03,14,1000,489,572,,,fire_dying
23:04:04,14,1001,492,572,1,701,fire_dying
23:04:05,14,1001,484,572,1,701,fire_dying
23:04:06,14,1001,493,572,1,701,fire_dying
23:04:07,14,1000,493,572,,,fire_dying
23:04:08,14,1001,493,572,1,701,fire_dying
23:04:09,14,1001,498,572,1,701,fire_dying
23:04:10,14,1001,498,572,1,701,fire_dying
23:04:11,14,1000,489,572,1,701,fire_dying
23:04:12,14,1001,496,572,,,fire_dying
23:04:13,14,1000,488,572,,,fire_dying
23:04:14,14,1000,493,572,1,701,fire_dying
23:04:15,14,1001,496,572,2,702,fire_dying
23:04:16,14,1001,491,571,1,701,fire_dying
23:04:17,14,1001,491,571,2,702,fire_dying
23:04:18,14,1001,490,571,1,701,fire_dying
23:04:19,14,1001,495,571,1,701,fire_dying
23:04:20,14,1000,503,571,,,fire_dying
23:04:21,14,1001,496,571,1,701,fire_dying
23:04:22,14,1000,504,570,,,fire_dying
23:04:23,14,1000,490,570,1,701,fire_dying
23:04:24,14,1000,487,570,,,fire_dying
23:04:25,14,1000,498,570,1,701,fire_dying
23:04:26,14,1000,486,570,1,701,fire_dying
23:04:27,14,1000,488,570,1,701,fire_dying
23:04:28,14,1000,495,569,,,fire_dying
23:04:29,14,1000,492,569,,,fire_dying
23:04:30,14,1000,498,569,,,fire_dying
23:04:31,14,1000,491,569,1,701,fire_dying
23:04:32,14,1000,493,569,,,fire_dying
23:04:33,14,1000,495,569,2,702,fire_dying
23:04:34,14,1000,491,569,2,702,fire_dying
23:04:35,14,1000,494,568,1,701,fire_dying
23:04:36,14,1000,496,569,1,701,fire_dying
23:04:37,14,1000,496,568,,,fire_dying
23:04:38,14,1000,502,568,2,702,fire_dying
23:04:39,14,1000,495,568,1,701,fire_dying
23:04:40,14,1000,497,568,1,701,fire_dying
23:04:41,14,1000,487,568,2,702,fire_dying
23:04:42,14,1000,486,567,1,701,fire_dying
23:04:43,14,1000,488,567,,,fire_dying
23:04:44,14,1000,500,567,1,701,fire_dying
23:04:45,14,1000,501,567,1,701,fire_dying
23:04:46,14,1000,498,567,,,fire_dying
23:04:47,14,1000,495,567,,,fire_dying
23:04:48,14,1000,494,567,1,701,fire_dying
23:04:49,14,1000,489,567,1,701,fire_dying
23:04:50,14,1000,497,566,1,701,fire_dying
23:04:51,14,1000,487,566,1,701,fire_dying
23:04:52,14,1000,493,566,1,701,fire_dying
23:04:53,14,1000,486,566,1,701,fire_dying
23:04:54,14,1000,491,566,,,fire_dying
23:04:55,14,1000,486,566,1,701,fire_dying
23:04:56,14,1000,494,565,,,fire_dying
23:04:57,14,1000,498,565,1,701,fire_dying
23:04:58,14,1000,499,565,,,fire_dying
23:04:59,14,1000,500,566,1,701,fire_dying
23:05:00,14,1000,493,565,1,701,fire_dying
23:05:01,14,1000,495,565,1,701,fire_dying
23:05:02,14,1000,499,565,,,fire_dying
23:05:03,14,1000,485,565,1,701,fire_dying
23:05:04,14,1000,498,565,1,701,fire_dying
23:05:05,14,1000,501,565,1,701,fire_dying
23:05:06,14,1000,492,565,1,701,fire_dying
23:05:07,14,1000,493,564,1,701,fire_dying
23:05:08,14,1000,495,565,1,701,fire_dying
23:05:09,14,1000,502,564,,,fire_dying
23:05:10,14,1000,489,564,2,702,fire_dying
23:05:11,14,1000,503,564,1,701,fire_dying
23:05:12,14,1000,500,564,1,701,fire_dying
23:05:13,14,1000,499,564,,,fire_dying
23:05:14,14,1000,487,564,2,702,fire_dying
23:05:15,14,1000,501,564,1,701,fire_dying
23:05:16,14,1000,486,564,1,701,fire_dying
23:05:17,14,1000,495,563,1,701,fire_dying
23:05:18,14,1000,495,564,2,702,fire_dying
23:05:19,14,1000,499,563,1,701,fire_dying
23:05:20,14,1000,493,563,1,701,fire_dying
23:05:21,14,1000,494,563,,,fire_dying
23:05:22,14,1000,491,563,1,701,fire_dying
23:05:23,14,1000,487,563,,,fire_dying
23:05:24,14,1000,491,563,,,fire_dying
23:05:25,14,1000,502,562,1,701,fire_dying
23:05:26,14,1000,493,562,,,fire_dying
23:05:27,14,1000,492,562,2,702,fire_dying
23:05:28,14,1000,497,562,,,fire_dying
23:05:29,14,1000,495,561,,,fire_dying
23:05:30,14,1000,501,561,2,702,fire_dying
23:05:31,14,1000,486,561,,,fire_dying
23:05:32,14,1000,489,561,2,702,fire_dying
23:05:33,14,1000,493,561,,,fire_dying
23:05:34,14,1000,497,561,1,701,fire_dying
23:05:35,14,1000,493,561,1,701,fire_dying
23:05:36,14,1000,498,561,1,701,fire_dying
23:05:37,14,1000,493,561,1,701,fire_dying
23:05:38,14,1000,490,562,2,702,fire_dying
23:05:39,14,1000,497,561,1,701,fire_dying
23:05:40,14,1000,491,562,1,701,fire_dying
23:05:41,14,1000,502,562,1,701,fire_dying
23:05:42,14,1000,491,561,1,701,fire_dying
23:05:43,14,1001,489,561,1,701,fire_dying
23:05:44,14,1000,496,562,1,701,fire_dying
23:05:45,14,1000,470,562,1,701,fire_dying
23:05:46,14,1000,501,562,,,fire_dying
23:05:47,14,1000,493,562,,,fire_dying
23:05:48,14,1000,490,562,,,fire_dying
23:05:49,14,1000,488,562,,,fire_dying
23:05:50,14,1000,499,562,1,701,fire_dying
23:05:51,14,1000,491,562,,,fire_dying
23:05:52,14,1000,494,561,,,fire_dying
23:05:53,14,1000,496,561,1,701,fire_dying
23:05:54,14,1000,495,561,,,fire_dying
23:05:55,14,1000,491,561,1,701,fire_dying
23:05:56,14,1000,492,560,,,fire_dying
23:05:57,14,1000,489,560,,,fire_dying
23:05:58,14,1001,493,560,1,701,fire_dying
23:05:59,14,1000,498,560,1,701,fire_dying
23:06:00,14,1000,494,560,1,701,fire_dying
23:06:01,14,1000,500,560,,,fire_dying
23:06:02,14,1000,494,560,2,702,fire_dying
23:06:03,14,1000,491,560,2,702,fire_dying
23:06:04,14,1000,498,559,,,fire_dying
23:06:05,14,1000,501,559,1,701,fire_dying
23:06:06,14,1000,493,559,1,701,fire_dying
23:06:07,14,1000,488,559,2,702,fire_dying
23:06:08,14,1000,494,559,,,fire_dying
23:06:09,14,1000,482,559,,,fire_dying
23:06:10,14,1000,491,558,1,701,fire_dying
23:06:11,14,1000,491,558,1,701,fire_dying
23:06:12,14,1000,499,558,2,702,fire_dying
23:06:13,14,1000,485,558,1,701,fire_dying
23:06:14,14,1000,492,558,1,701,fire_dying
23:06:15,14,1001,503,558,,,fire_dying
23:06:16,14,1000,493,557,1,701,fire_dying
23:06:17,14,1000,488,557,1,701,fire_dying
23:06:18,14,1000,498,557,1,701,fire_dying
23:06:19,14,1000,488,557,1,701,fire_dying
23:06:20,14,1000,489,557,1,701,fire_dying
23:06:21,14,1000,489,557,1,701,fire_dying
23:06:22,14,1000,493,557,1,701,fire_dying
23:06:23,14,1000,494,557,,,fire_dying
23:06:24,14,1000,489,557,2,702,fire_dying
23:06:25,14,1000,492,557,,,fire_dying
23:06:26,14,1000,494,557,2,702,fire_dying
23:06:27,14,1000,497,556,1,701,fire_dying
23:06:28,14,1000,501,556,,,fire_dying
23:06:29,14,1000,502,556,,,fire_dying
23:06:30,14,1000,494,556,2,702,fire_dying
23:06:31,14,1000,492,556,1,701,fire_dying
23:06:32,14,1000,486,556,1,701,fire_dying
23:06:33,14,1000,480,556,1,701,fire_dying
23:06:34,14,1000,488,556,1,701,fire_dying
23:06:35,14,1000,492,556,,,fire_dying
23:06:36,14,1000,501,556,1,701,fire_dying
23:06:37,14,1000,493,556,1,701,fire_dying
23:06:38,14,1000,497,556,,,fire_dying
23:06:39,14,1000,498,556,,,fire_dying
23:06:40,14,1000,500,556,2,702,fire_dying
23:06:41,14,1000,495,556,1,701,fire_dying
23:06:42,14,1000,485,556,2,702,fire_dying
23:06:43,14,1000,498,556,1,701,fire_dying
23:06:44,14,1000,503,556,1,701,fire_dying
23:06:45,14,1000,497,556,1,701,fire_dying
23:06:46,14,1000,495,555,1,701,fire_dying
23:06:47,14,1000,492,556,2,702,fire_dying
23:06:48,14,1001,492,555,,,fire_dying
23:06:49,14,1000,511,555,2,702,fire_dying
23:06:50,14,1000,489,555,2,702,fire_dying
23:06:51,14,1000,491,555,1,701,fire_dying
23:06:52,14,1000,487,555,,,fire_dying
23:06:53,14,1000,496,555,,,fire_dying
23:06:54,14,1000,491,555,2,702,fire_dying
23:06:55,14,1000,497,555,1,701,fire_dying
23:06:56,14,1000,498,555,1,701,fire_dying
23:06:57,14,1001,490,555,1,701,fire_dying
23:06:58,14,1000,490,555,1,701,fire_dying
23:06:59,14,1000,498,555,,,fire_dying
23:07:00,14,1001,482,555,,,fire_dying
23:07:01,14,1000,490,555,2,702,fire_dying
23:07:02,14,1000,500,555,1,701,fire_dying
23:07:03,14,1000,503,555,1,701,fire_dying
23:07:04,14,1000,497,556,,,fire_dying
23:07:05,14,1002,488,547,,,normal_event
22:50:41,15,998,481,544,,,normal_event
22:50:42,15,998,,544,,,normal_event
22:50:43,15,998,504,544,,,normal_event
22:50:44,15,,,,,,normal_event
22:50:45,15,998,489,545,,,normal_event
22:50:46,15,,,,,,normal_event
22:50:47,15,,,,,,normal_event
22:50:48,15,,,,,,normal_event
22:50:49,15,998,501,544,,,normal_event
22:50:50,15,998,496,544,,,normal_event
22:50:51,15,998,488,544,,,normal_event
22:50:52,15,998,485,544,,,normal_event
22:50:53,15,998,553,544,,,normal_event
22:50:54,15,998,491,544,,,normal_event
22:50:55,15,,,,,,normal_event
22:50:56,15,,,,,,normal_event
22:50:57,15,,,,,,normal_event
22:50:58,15,,,,,,normal_event
22:50:59,15,,,,,,normal_event
22:51:00,15,999,487,545,152,852,normal_event
22:51:01,15,,,,,,normal_event
22:51:02,15,,,,,,normal_event
22:51:03,15,999,502,545,564,564,normal_event
22:51:04,15,,,,,,normal_event
22:51:05,15,1000,447,545,310,310,normal_event
22:51:06,15,999,477,544,472,472,normal_event
22:51:07,15,,,,,,normal_event
22:51:08,15,,,,,,normal_event
22:51:09,15,,,,,,normal_event
22:51:10,15,,,,,,normal_event
22:51:11,15,998,494,544,542,542,normal_event
22:51:12,15,999,497,544,401,401,normal_event
22:51:13,15,999,500,544,715,715,normal_event
22:51:14,15,,,,,,normal_event
22:51:15,15,1000,505,547,301,301,normal_event
22:51:16,15,,,,,,normal_event
22:51:17,15,1000,474,551,517,517,fire_increasing
22:51:18,15,1002,484,589,742,742,fire_increasing
22:51:19,15,1001,504,591,328,328,fire_increasing
22:51:20,15,1002,482,597,527,527,fire_increasing
22:51:21,15,,,,,,fire_increasing
22:51:22,15,,,,,,fire_increasing
22:51:23,15,,,,,,fire_increasing
22:51:24,15,1002,496,620,355,355,fire
22:51:25,15,,,,,,fire
22:51:26,15,,,,,,fire
22:51:27,15,1002,502,637,626,626,fire
22:51:28,15,1000,493,637,529,529,fire
22:51:29,15,1000,499,637,427,427,fire
22:51:30,15,999,492,637,542,542,fire
22:51:31,15,1000,486,637,539,539,fire
22:51:32,15,,,,,,fire
22:51:33,15,1000,495,641,616,616,fire
22:51:34,15,1000,503,645,481,481,fire
22:51:35,15,1000,496,647,439,439,fire
22:51:36,15,,,,,,fire
22:51:37,15,,,,,,fire
22:51:38,15,,,,,,fire
22:51:39,15,,,,,,fire
22:51:40,15,999,469,649,621,621,fire
22:51:41,15,999,480,647,529,529,fire
22:51:42,15,999,455,646,563,563,fire
22:51:43,15,,,,,,fire
22:51:44,15,,,,,,fire
22:51:45,15,1000,496,647,569,569,fire
22:51:46,15,999,485,644,657,657,fire
22:51:47,15,,,,,,fire
22:51:48,15,1000,499,646,540,540,fire
22:51:49,15,999,480,652,395,395,fire
22:51:50,15,999,518,670,681,681,fire
22:51:51,15,999,492,669,560,560,fire
22:51:52,15,999,497,670,520,520,fire
22:51:53,15,998,512,668,906,906,fire
22:51:54,15,999,499,667,836,836,fire
22:51:55,15,999,507,664,843,843,fire
22:51:56,15,,,,,,fire
22:51:57,15,1000,497,663,888,888,fire
22:51:58,15,1000,505,664,815,815,fire
22:51:59,15,998,496,658,898,898,fire
22:52:00,15,999,498,657,909,909,fire
22:52:01,15,998,495,655,844,844,fire
22:52:02,15,999,497,655,932,932,fire
22:52:03,15,999,487,650,842,842,fire
22:52:04,15,999,505,649,886,886,fire
22:52:05,15,999,491,647,979,979,fire
22:52:06,15,999,490,646,836,836,fire
22:52:07,15,,,,,,fire
22:52:08,15,998,494,643,881,881,fire
22:52:09,15,999,510,642,975,975,fire
22:52:10,15,1000,487,647,912,912,fire
22:52:11,15,998,504,652,809,809,fire
22:52:12,15,999,493,651,873,873,fire
22:52:13,15,999,491,652,926,926,fire
22:52:14,15,999,494,652,862,862,fire
22:52:15,15,999,492,650,873,873,fire
22:52:16,15,998,495,649,858,858,fire
22:52:17,15,998,481,647,804,804,fire
22:52:18,15,,,,,,fire
22:52:19,15,999,498,646,886,886,fire
22:52:20,15,998,495,646,942,942,fire
22:52:21,15,998,499,652,839,839,fire
22:52:22,15,998,497,651,872,872,fire
22:52:23,15,999,497,652,952,952,fire
22:52:24,15,,,,,,fire
22:52:25,15,,,,,,fire
22:52:26,15,998,494,665,797,797,fire
22:52:27,15,998,493,666,889,889,fire
22:52:28,15,1000,499,666,953,953,fire
22:52:29,15,999,491,669,859,859,fire
22:52:30,15,999,494,672,821,821,fire
22:52:31,15,1001,495,676,937,937,fire
22:52:32,15,1002,490,680,936,936,fire
22:52:33,15,999,502,680,831,831,fire
22:52:34,15,999,498,681,863,863,fire
22:52:35,15,1000,511,681,771,771,fire
22:52:36,15,999,490,681,865,865,fire
22:52:37,15,999,481,681,894,894,fire
22:52:38,15,998,491,682,878,878,fire
22:52:39,15,998,494,680,939,939,fire
22:52:40,15,999,486,680,909,909,fire
22:52:41,15,998,491,680,859,859,fire
22:52:42,15,998,491,681,905,905,fire
22:52:43,15,998,477,682,931,931,fire
22:52:44,15,999,494,682,819,819,fire
22:52:45,15,998,501,681,895,895,fire
22:52:46,15,998,496,681,889,889,fire
22:52:47,15,998,494,681,858,858,fire
22:52:48,15,999,482,681,936,936,fire
22:52:49,15,998,495,681,900,900,fire
22:52:50,15,998,483,681,976,976,fire
22:52:51,15,998,505,681,879,879,fire
22:52:52,15,998,494,679,869,869,fire
22:52:53,15,998,495,678,851,851,fire
22:52:54,15,998,497,678,886,886,fire
22:52:55,15,998,491,678,842,842,fire
22:52:56,15,999,492,680,882,882,fire
22:52:57,15,1001,486,683,848,848,fire
22:52:58,15,1000,497,686,890,890,fire
22:52:59,15,999,487,688,993,993,fire
22:53:00,15,998,505,686,868,868,fire
22:53:01,15,998,493,688,833,833,fire
22:53:02,15,998,490,687,856,856,fire
22:53:03,15,998,496,686,893,893,fire
22:53:04,15,998,489,684,818,818,fire
22:53:05,15,998,499,684,924,924,fire
22:53:06,15,998,496,682,917,917,fire
22:53:07,15,998,493,682,878,878,fire
22:53:08,15,998,484,681,927,927,fire
22:53:09,15,998,500,682,887,887,fire
22:53:10,15,998,494,680,921,921,fire
22:53:11,15,998,485,680,826,826,fire
22:53:12,15,998,502,680,901,901,fire
22:53:13,15,998,490,679,891,891,fire
22:53:14,15,999,496,678,892,892,fire
22:53:15,15,998,498,676,783,783,fire
22:53:16,15,999,494,675,830,830,fire
22:53:17,15,,,,,,fire
22:53:18,15,,,,,,fire
22:53:19,15,998,494,672,765,765,fire
22:53:20,15,999,491,670,899,899,fire
22:53:21,15,998,484,668,802,802,fire
22:53:22,15,998,494,666,914,914,fire
22:53:23,15,998,495,666,850,850,fire
22:53:24,15,998,501,665,951,951,fire
22:53:25,15,999,492,664,946,946,fire
22:53:26,15,999,497,663,796,796,fire
22:53:27,15,999,492,661,906,906,fire
22:53:28,15,999,494,660,862,862,fire
22:53:29,15,,,,,,fire
22:53:30,15,999,493,658,890,890,fire
22:53:31,15,998,496,657,858,858,fire
22:53:32,15,999,495,655,858,858,fire
22:53:33,15,999,497,654,876,876,fire
22:53:34,15,998,485,654,857,857,fire
22:53:35,15,999,492,655,877,877,fire
22:53:36,15,999,495,657,851,851,fire
22:53:37,15,999,494,657,830,830,fire
22:53:38,15,999,487,659,830,830,fire
22:53:39,15,999,494,659,871,871,fire
22:53:40,15,999,489,660,893,893,fire
22:53:41,15,1000,493,660,849,849,fire
22:53:42,15,999,494,662,889,889,fire
22:53:43,15,999,496,662,865,865,fire
22:53:44,15,999,495,663,945,945,fire
22:53:45,15,999,494,663,908,908,fire
22:53:46,15,999,497,664,897,897,fire
22:53:47,15,999,491,663,891,891,fire
22:53:48,15,999,497,662,865,865,fire
22:53:49,15,999,491,662,890,890,fire
22:53:50,15,999,503,662,853,853,fire
22:53:51,15,999,499,661,849,849,fire
22:53:52,15,999,495,661,925,925,fire
22:53:53,15,998,496,659,815,815,fire
22:53:54,15,998,498,658,853,853,fire
22:53:55,15,999,494,658,942,942,fire
22:53:56,15,998,494,656,944,944,fire
22:53:57,15,998,494,654,910,910,fire
22:53:58,15,1000,501,654,890,890,fire
22:53:59,15,999,492,653,885,885,fire
22:54:00,15,,,,,,fire
22:54:01,15,998,495,652,773,773,fire
22:54:02,15,998,489,653,821,821,fire
22:54:03,15,999,495,653,861,861,fire
22:54:04,15,999,464,653,779,779,fire
22:54:05,15,999,490,653,848,848,fire
22:54:06,15,998,494,652,812,812,fire
22:54:07,15,999,483,653,787,787,fire
22:54:08,15,999,492,652,894,894,fire
22:54:09,15,999,491,651,860,860,fire
22:54:10,15,998,489,651,837,837,fire
22:54:11,15,,,,,,fire
22:54:12,15,998,520,654,844,844,fire
22:54:13,15,998,495,657,854,854,fire
22:54:14,15,998,499,657,828,828,fire
22:54:15,15,998,494,656,838,838,fire
22:54:16,15,998,489,656,989,989,fire
22:54:17,15,997,489,657,877,877,fire
22:54:18,15,997,498,657,882,882,fire
22:54:19,15,998,494,657,859,859,fire
22:54:20,15,998,490,657,844,844,fire
22:54:21,15,998,495,656,883,883,fire
22:54:22,15,999,496,656,884,884,fire
22:54:23,15,998,492,655,922,922,fire
22:54:24,15,999,504,655,896,896,fire
22:54:25,15,999,494,655,888,888,fire
22:54:26,15,,,,,,fire
22:54:27,15,999,501,655,865,865,fire
22:54:28,15,,,,,,fire
22:54:29,15,998,496,654,875,875,fire
22:54:30,15,999,496,653,953,953,fire
22:54:31,15,999,489,653,804,804,fire
22:54:32,15,999,494,653,853,853,fire
22:54:33,15,999,495,653,820,820,fire
22:54:34,15,998,488,653,885,885,fire
22:54:35,15,999,497,653,849,849,fire
22:54:36,15,999,496,653,819,819,fire
22:54:37,15,999,511,653,804,804,fire
22:54:38,15,999,492,652,885,885,fire
22:54:39,15,999,491,651,858,858,fire
22:54:40,15,999,497,651,896,896,fire
22:54:41,15,999,501,652,863,863,fire
22:54:42,15,,,,,,fire
22:54:43,15,,,,,,fire
22:54:44,15,999,491,656,874,874,fire
22:54:45,15,999,483,655,873,873,fire
22:54:46,15,999,488,652,854,854,fire
22:54:47,15,999,493,652,834,834,fire
22:54:48,15,998,489,650,855,855,fire
22:54:49,15,999,501,649,982,982,fire
22:54:50,15,998,496,647,802,802,fire
22:54:51,15,999,498,647,865,865,fire
22:54:52,15,998,490,644,880,880,fire
22:54:53,15,999,497,643,903,903,fire
22:54:54,15,999,495,640,841,841,fire
22:54:55,15,999,496,639,907,907,fire
22:54:56,15,999,498,638,864,864,fire
22:54:57,15,999,492,636,841,841,fire
22:54:58,15,999,494,635,855,855,fire
22:54:59,15,,,,,,fire
22:55:00,15,999,490,634,857,857,fire
22:55:01,15,999,504,633,917,917,fire
22:55:02,15,999,492,632,873,873,fire
22:55:03,15,999,497,630,865,865,fire
22:55:04,15,999,492,630,859,859,fire
22:55:05,15,999,491,629,878,878,fire
22:55:06,15,999,491,628,849,849,fire
22:55:07,15,999,499,627,955,955,fire
22:55:08,15,999,492,626,888,888,fire
22:55:09,15,999,496,625,863,863,fire
22:55:10,15,,,,,,fire
22:55:11,15,999,499,624,882,882,fire
22:55:12,15,1000,489,622,820,820,fire
22:55:13,15,999,491,621,865,865,fire
22:55:14,15,999,492,620,881,881,fire
22:55:15,15,999,496,620,866,866,fire
22:55:16,15,999,487,619,935,935,fire_dying
22:55:17,15,999,493,618,902,902,fire_dying
22:55:18,15,999,494,618,850,850,fire_dying
22:55:19,15,999,498,618,893,893,fire_dying
22:55:20,15,999,484,618,937,937,fire_dying
22:55:21,15,999,497,617,832,832,fire_dying
22:55:22,15,999,496,617,866,866,fire_dying
22:55:23,15,998,496,616,816,816,fire_dying
22:55:24,15,999,493,616,942,942,fire_dying
22:55:25,15,999,493,616,873,873,fire_dying
22:55:26,15,999,498,615,842,842,fire_dying
22:55:27,15,999,489,615,885,885,fire_dying
22:55:28,15,999,492,614,841,841,fire_dying
22:55:29,15,999,493,613,883,883,fire_dying
22:55:30,15,999,497,613,878,878,fire_dying
